,Open,High,Close,Low,Close,Volume
4909,2024-01-24 18:05:00,192.8728,192.9424,192.8628,192.9026,4633
4910,2024-01-24 18:04:00,192.8976,192.9324,192.8728,192.8976,24
4911,2024-01-24 18:03:00,192.8976,192.9066,192.8628,192.8827,167
4912,2024-01-24 18:02:00,192.8728,192.9424,192.8678,192.8976,931
4913,2024-01-24 18:01:00,192.8927,192.8927,192.8628,192.8827,49
4914,2024-01-24 18:00:00,192.9125,192.9125,192.8927,192.9026,650
4915,2024-01-24 17:59:00,192.9026,192.9324,192.8628,192.8927,246
4916,2024-01-24 17:58:00,192.9424,192.9424,192.8927,192.9026,1549
4917,2024-01-24 17:57:00,192.9424,192.9424,192.9125,192.9424,122
4918,2024-01-24 17:56:00,192.9424,192.9424,192.8728,192.9424,235
4919,2024-01-24 17:55:00,192.8927,192.9424,192.8728,192.9076,107
4920,2024-01-24 17:54:00,192.8728,192.9225,192.8628,192.8927,1387
4921,2024-01-24 17:53:00,192.8927,192.8927,192.8728,192.8778,264
4922,2024-01-24 17:52:00,192.8827,192.8927,192.8728,192.8827,407
4923,2024-01-24 17:51:00,192.8927,192.8927,192.8728,192.8827,213
4924,2024-01-24 17:50:00,192.8927,192.9125,192.8728,192.8927,40
4925,2024-01-24 17:49:00,192.8827,192.9026,192.8728,192.8927,222
4926,2024-01-24 17:48:00,192.8927,192.9324,192.8728,192.8927,76
4927,2024-01-24 17:47:00,192.8827,192.9026,192.8827,192.8827,134
4928,2024-01-24 17:46:00,192.8827,192.8927,192.8827,192.8827,1378
4929,2024-01-24 17:45:00,192.9125,192.9125,192.8827,192.8877,1065
4930,2024-01-24 17:44:00,192.8927,192.9324,192.8827,192.8827,645
4931,2024-01-24 17:43:00,192.9125,192.9424,192.8827,192.9125,67
4932,2024-01-24 17:42:00,192.8927,192.9424,192.8827,192.9424,215
4933,2024-01-24 17:41:00,192.9225,192.9324,192.8827,192.9125,21
4934,2024-01-24 17:40:00,192.9424,192.9722,192.8827,192.9225,1580
4935,2024-01-24 17:39:00,192.9374,192.9722,192.9026,192.9324,179
4936,2024-01-24 17:38:00,192.9026,192.9722,192.9026,192.9374,349
4937,2024-01-24 17:37:00,192.9374,192.9722,192.9125,192.9424,167
4938,2024-01-24 17:36:00,192.9424,192.9424,192.9225,192.9374,652
4939,2024-01-24 17:35:00,192.9374,192.9424,192.9026,192.9424,51
4940,2024-01-24 17:34:00,192.9424,192.9452,192.9026,192.9424,206
4941,2024-01-24 17:33:00,192.9623,192.9722,192.9026,192.9722,207
4942,2024-01-24 17:32:00,192.9523,192.9722,192.9523,192.9722,96
4943,2024-01-24 17:31:00,192.9026,192.9623,192.9026,192.9523,224
4944,2024-01-24 17:30:00,192.9424,192.9821,192.9026,192.9026,1103
4945,2024-01-24 17:29:00,192.9424,192.9821,192.9225,192.9473,116
4946,2024-01-24 17:28:00,192.9921,193.0318,192.9026,192.9424,337
4947,2024-01-24 17:27:00,192.9026,193.0169,192.9026,192.9125,384
4948,2024-01-24 17:26:00,193.002,193.002,192.9026,192.9125,322
4949,2024-01-24 17:25:00,192.9772,192.997,192.8927,192.9523,171
4950,2024-01-24 17:24:00,192.9921,193.0716,192.9125,192.9722,368
4951,2024-01-24 17:23:00,192.9894,193.0716,192.9125,192.9921,588
4952,2024-01-24 17:22:00,192.9523,193.34,192.9125,192.9125,28205
4953,2024-01-24 17:21:00,192.9424,192.9523,192.9125,192.9523,533
4954,2024-01-24 17:20:00,192.9125,192.9523,192.9125,192.9424,24
4955,2024-01-24 17:19:00,192.9324,192.9523,192.9125,192.9424,1117
4956,2024-01-24 17:18:00,192.9374,192.9523,192.9125,192.9125,82
4957,2024-01-24 17:17:00,192.9324,192.9523,192.9125,192.9523,204
4958,2024-01-24 17:16:00,192.9324,192.9523,192.9125,192.9324,83
4959,2024-01-24 17:15:00,192.9523,192.9523,192.9109,192.924,293
4960,2024-01-24 17:14:00,192.9324,192.9921,192.8976,192.9424,1515
4961,2024-01-24 17:13:00,192.9125,192.9623,192.9026,192.9623,4881
4962,2024-01-24 17:12:00,192.9275,192.9424,192.8976,192.9125,1143
4963,2024-01-24 17:11:00,192.9275,192.9722,192.8827,192.9275,75
4964,2024-01-24 17:10:00,193.002,193.002,192.9275,192.9275,1383
4965,2024-01-24 17:09:00,193.0219,193.0318,193.002,193.002,200
4966,2024-01-24 17:08:00,193.0219,193.0617,193.002,193.0219,152
4967,2024-01-24 17:07:00,193.0219,193.0318,193.002,193.002,145
4968,2024-01-24 17:06:00,193.0318,193.0418,193.0169,193.0219,1044
4969,2024-01-24 17:05:00,193.0418,193.0617,193.0219,193.0418,689
4970,2024-01-24 17:04:00,193.0418,196.922,193.002,193.0617,1424
4971,2024-01-24 17:03:00,193.002,193.0418,192.9921,193.0418,798
4972,2024-01-24 17:02:00,193.0617,193.0617,192.9921,193.007,408
4973,2024-01-24 17:01:00,193.0815,193.0815,193.0517,193.0617,48
4974,2024-01-24 17:00:00,193.0815,193.1114,193.0517,193.0666,80
4975,2024-01-24 16:59:00,193.0716,193.1114,193.0517,193.0517,891
4976,2024-01-24 16:58:00,193.1114,193.1114,193.0517,193.0666,65
4977,2024-01-24 16:57:00,193.012,193.171,193.012,193.0517,813
4978,2024-01-24 16:56:00,193.0169,193.0418,192.9921,193.012,394
4979,2024-01-24 16:55:00,193.012,193.0318,192.9821,193.012,102
4980,2024-01-24 16:54:00,193.0418,193.0418,192.9921,193.0169,619
4981,2024-01-24 16:53:00,193.0219,193.34,192.9921,193.0418,17949
4982,2024-01-24 16:52:00,193.0169,193.0418,192.9921,193.0169,251
4983,2024-01-24 16:51:00,193.0318,193.0517,192.9921,192.9921,814
4984,2024-01-24 16:50:00,193.0716,193.0716,193.002,193.0319,450
4985,2024-01-24 16:49:00,193.0915,193.1114,192.9523,193.012,907
4986,2024-01-24 16:48:00,193.0915,193.1114,193.0815,193.0964,200
4987,2024-01-24 16:47:00,193.0915,193.1077,193.0815,193.0915,160
4988,2024-01-24 16:46:00,193.0915,193.1114,193.0716,193.0815,472
4989,2024-01-24 16:45:00,193.0617,193.1114,193.0617,193.0915,1159
4990,2024-01-24 16:44:00,193.0617,193.1114,193.0617,193.0617,677
4991,2024-01-24 16:43:00,193.0915,193.1809,193.0617,193.0915,771
4992,2024-01-24 16:42:00,193.007,193.1809,192.9722,193.0915,1318
4993,2024-01-24 16:41:00,192.9026,193.0418,192.8976,193.007,2818
4994,2024-01-24 16:40:00,192.9225,192.9324,192.9026,192.9125,802
4995,2024-01-24 16:39:00,192.9225,192.9424,192.9225,192.9424,920
4996,2024-01-24 16:38:00,192.9424,192.9424,192.9225,192.9424,232
4997,2024-01-24 16:37:00,193.002,193.002,192.8927,192.9424,1334
4998,2024-01-24 16:36:00,192.9275,193.0219,192.9125,192.9921,1691
4999,2024-01-24 16:35:00,192.9175,192.9175,192.8827,192.9125,1731
5000,2024-01-24 16:34:00,192.9175,192.9324,192.9026,192.9125,128
5001,2024-01-24 16:33:00,192.9066,192.9324,192.9026,192.9175,528
5002,2024-01-24 16:32:00,193.0318,193.0318,192.9175,192.9324,1563
5003,2024-01-24 16:31:00,192.9225,193.0418,192.9026,193.0219,507
5004,2024-01-24 16:30:00,192.9523,193.0418,192.9026,192.9026,5375
5005,2024-01-24 16:29:00,192.9424,192.9722,192.9424,192.9573,270
5006,2024-01-24 16:28:00,192.8927,192.9921,192.8827,192.9523,294
5007,2024-01-24 16:27:00,192.9424,192.9573,192.8827,192.9026,1083
5008,2024-01-24 16:26:00,192.9573,192.9722,192.9424,192.9573,455
5009,2024-01-24 16:25:00,192.9573,192.9722,192.9324,192.9424,2319
5010,2024-01-24 16:24:00,192.9424,192.9871,192.9424,192.9722,1417
5011,2024-01-24 16:23:00,192.8927,192.9523,192.8927,192.9424,1288
5012,2024-01-24 16:22:00,192.8927,192.9225,192.8728,192.8927,3056
5013,2024-01-24 16:21:00,192.8827,192.9225,192.8728,192.9026,684
5014,2024-01-24 16:20:00,192.9424,192.9424,192.8728,192.8728,753
5015,2024-01-24 16:19:00,192.9523,192.9722,192.9125,192.9275,4711
5016,2024-01-24 16:18:00,192.9076,192.9623,192.8927,192.9424,4961
5017,2024-01-24 16:17:00,192.8976,192.9225,192.8927,192.9225,2179
5018,2024-01-24 16:16:00,192.9026,192.9026,192.8927,192.9026,2344
5019,2024-01-24 16:15:00,193.34,193.34,192.7734,192.9026,831
5020,2024-01-24 16:14:00,192.9473,192.9623,192.7933,192.838,1871
5021,2024-01-24 16:13:00,192.9573,192.9821,192.8827,192.9473,4120
5022,2024-01-24 16:12:00,192.9424,192.9821,192.8827,192.9573,735
5023,2024-01-24 16:11:00,192.9324,192.9821,192.8827,192.9324,3283
5024,2024-01-24 16:10:00,192.8628,193.34,192.8628,192.9821,81188
5025,2024-01-24 16:09:00,192.7734,193.34,192.7734,192.8529,14274
5026,2024-01-24 16:08:00,192.8131,192.841,192.7436,192.7784,5665
5027,2024-01-24 16:07:00,192.8231,193.34,192.7734,192.8131,91609
5028,2024-01-24 16:06:00,192.8131,193.34,192.8131,192.843,52881
5029,2024-01-24 16:05:00,193.002,194.053,192.7734,192.843,19825
5030,2024-01-24 16:04:00,193.1809,193.3797,193.012,193.031,1057232
5031,2024-01-24 16:03:00,193.34,193.34,193.171,193.171,572122
5032,2024-01-24 16:02:00,193.1526,193.34,193.1511,193.2406,145613
5033,2024-01-24 16:01:00,193.1412,193.34,193.1412,193.1809,93284
5034,2024-01-24 16:00:00,193.34,193.3797,193.1114,193.1412,13375871
5035,2024-01-24 15:59:00,193.2257,193.4195,193.1809,193.3499,739557
5036,2024-01-24 15:58:00,193.2605,193.2704,193.2008,193.2208,241093
5037,2024-01-24 15:57:00,193.3201,193.3386,193.2108,193.2505,241879
5038,2024-01-24 15:56:00,193.391,193.4493,193.3201,193.3201,215652
5039,2024-01-24 15:55:00,193.345,193.5189,193.345,193.3947,327074
5040,2024-01-24 15:54:00,193.3102,193.3698,193.2008,193.34,254573
5041,2024-01-24 15:53:00,193.4791,193.499,193.3102,193.3151,219679
5042,2024-01-24 15:52:00,193.4678,193.509,193.4036,193.4791,153476
5043,2024-01-24 15:51:00,193.4593,193.5289,193.4046,193.4692,170683
5044,2024-01-24 15:50:00,193.5984,193.5984,193.3201,193.4521,405111
5045,2024-01-24 15:49:00,193.7028,193.7276,193.5686,193.5984,119468
5046,2024-01-24 15:48:00,193.8072,193.837,193.6879,193.7018,99065
5047,2024-01-24 15:47:00,193.8768,193.9066,193.7599,193.8171,115594
5048,2024-01-24 15:46:00,193.8569,193.8966,193.8171,193.8767,107983
5049,2024-01-24 15:45:00,193.8768,193.9066,193.7376,193.8569,214085
5050,2024-01-24 15:44:00,193.8768,193.9364,193.8569,193.8668,87217
5051,2024-01-24 15:43:00,193.8671,193.9265,193.8469,193.8768,84415
5052,2024-01-24 15:42:00,193.8718,193.9165,193.8668,193.8677,107736
5053,2024-01-24 15:41:00,193.7884,193.8768,193.788,193.8768,90437
5054,2024-01-24 15:40:00,193.7493,193.837,193.7376,193.7873,126898
5055,2024-01-24 15:39:00,193.7669,193.7873,193.7277,193.7575,80972
5056,2024-01-24 15:38:00,193.7478,193.8171,193.7475,193.7575,80085
5057,2024-01-24 15:37:00,193.7475,193.7774,193.7121,193.7475,98686
5058,2024-01-24 15:36:00,193.678,193.7575,193.668,193.7475,73540
5059,2024-01-24 15:35:00,193.6799,193.7078,193.6405,193.668,79330
5060,2024-01-24 15:34:00,193.5935,193.6978,193.5686,193.6879,93215
5061,2024-01-24 15:33:00,193.6183,193.6283,193.5686,193.5935,71393
5062,2024-01-24 15:32:00,193.4991,193.6382,193.499,193.6182,71389
5063,2024-01-24 15:31:00,193.509,193.5686,193.4593,193.505,116471
5064,2024-01-24 15:30:00,193.4989,193.5189,193.4394,193.509,68249
5065,2024-01-24 15:29:00,193.4692,193.4957,193.4294,193.4957,104432
5066,2024-01-24 15:28:00,193.5388,193.5388,193.4494,193.479,53359
5067,2024-01-24 15:27:00,193.5587,193.5587,193.4692,193.5388,69472
5068,2024-01-24 15:26:00,193.5935,193.5984,193.5289,193.5537,64985
5069,2024-01-24 15:25:00,193.6183,193.6233,193.5636,193.5984,65794
5070,2024-01-24 15:24:00,193.5289,193.6332,193.5189,193.6283,61218
5071,2024-01-24 15:23:00,193.4692,193.5487,193.4692,193.5289,43801
5072,2024-01-24 15:22:00,193.5636,193.5885,193.4692,193.4692,73517
5073,2024-01-24 15:21:00,193.504,193.5885,193.4791,193.5587,63296
5074,2024-01-24 15:20:00,193.4593,193.5289,193.4344,193.504,74687
5075,2024-01-24 15:19:00,193.4891,193.5487,193.433,193.4593,69012
5076,2024-01-24 15:18:00,193.4891,193.5139,193.4494,193.4911,82762
5077,2024-01-24 15:17:00,193.4692,193.5189,193.4145,193.4891,105518
5078,2024-01-24 15:16:00,193.4593,193.5189,193.4268,193.4692,96261
5079,2024-01-24 15:15:00,193.5189,193.5191,193.3897,193.4493,135356
5080,2024-01-24 15:14:00,193.673,193.7077,193.4493,193.509,191859
5081,2024-01-24 15:13:00,193.7368,193.7674,193.6183,193.678,113213
5082,2024-01-24 15:12:00,193.673,193.7774,193.668,193.733,91794
5083,2024-01-24 15:11:00,193.7277,193.7674,193.5686,193.673,130016
5084,2024-01-24 15:10:00,193.8867,193.8867,193.668,193.7475,161077
5085,2024-01-24 15:09:00,193.8867,193.9414,193.8619,193.8867,65609
5086,2024-01-24 15:08:00,193.9543,193.9662,193.8569,193.8867,59249
5087,2024-01-24 15:07:00,193.8829,193.9662,193.8668,193.9464,91372
5088,2024-01-24 15:06:00,193.8967,193.9066,193.8172,193.8867,55667
5089,2024-01-24 15:05:00,193.832,193.9265,193.832,193.9016,77675
5090,2024-01-24 15:04:00,193.8032,193.8768,193.8018,193.8271,95751
5091,2024-01-24 15:03:00,193.7376,193.8171,193.6908,193.7973,75202
5092,2024-01-24 15:02:00,193.7177,193.7376,193.6382,193.7277,60305
5093,2024-01-24 15:01:00,193.7465,193.7575,193.6581,193.7028,62904
5094,2024-01-24 15:00:00,193.7475,193.7575,193.668,193.7376,56448
5095,2024-01-24 14:59:00,193.7426,193.7475,193.6783,193.7475,48891
5096,2024-01-24 14:58:00,193.668,193.7674,193.6432,193.7426,69898
5097,2024-01-24 14:57:00,193.7118,193.7127,193.6332,193.6693,73929
5098,2024-01-24 14:56:00,193.7078,193.7326,193.6519,193.7078,69913
5099,2024-01-24 14:55:00,193.837,193.8469,193.663,193.6978,93751
5100,2024-01-24 14:54:00,193.8569,193.8867,193.837,193.8469,48158
5101,2024-01-24 14:53:00,193.8619,193.8867,193.8221,193.8469,71783
5102,2024-01-24 14:52:00,193.8877,193.9016,193.8569,193.8667,70505
5103,2024-01-24 14:51:00,194.0159,194.0259,193.8768,193.8965,66342
5104,2024-01-24 14:50:00,194.0308,194.0539,193.9662,194.006,59341
5105,2024-01-24 14:49:00,194.0308,194.0457,193.9762,194.0259,60409
5106,2024-01-24 14:48:00,193.9662,194.0297,193.9513,194.0297,62879
5107,2024-01-24 14:47:00,193.8867,193.9762,193.8768,193.9762,64641
5108,2024-01-24 14:46:00,193.9364,193.9449,193.8619,193.8868,62239
5109,2024-01-24 14:45:00,193.8768,193.9662,193.8768,193.9463,63577
5110,2024-01-24 14:44:00,193.9364,193.9959,193.8867,193.8867,101802
5111,2024-01-24 14:43:00,193.8073,193.9861,193.8073,193.9303,110234
5112,2024-01-24 14:42:00,193.8171,193.8338,193.7476,193.8147,75901
5113,2024-01-24 14:41:00,193.8071,193.8469,193.7873,193.8271,85828
5114,2024-01-24 14:40:00,193.7873,193.8272,193.7575,193.8122,90256
5115,2024-01-24 14:39:00,193.668,193.7873,193.663,193.7873,64744
5116,2024-01-24 14:38:00,193.6879,193.7177,193.6581,193.6621,50304
5117,2024-01-24 14:37:00,193.7525,193.7575,193.663,193.6929,51400
5118,2024-01-24 14:36:00,193.678,193.7475,193.6481,193.7475,87754
5119,2024-01-24 14:35:00,193.6382,193.6978,193.6283,193.6839,82613
5120,2024-01-24 14:34:00,193.6332,193.6568,193.5984,193.6383,85179
5121,2024-01-24 14:33:00,193.7823,193.7873,193.6233,193.6382,92700
5122,2024-01-24 14:32:00,193.7724,193.7972,193.7376,193.7823,58138
5123,2024-01-24 14:31:00,193.7734,193.831,193.7475,193.7674,89406
5124,2024-01-24 14:30:00,193.6481,193.7873,193.6382,193.7774,81820
5125,2024-01-24 14:29:00,193.6581,193.678,193.6183,193.6481,72567
5126,2024-01-24 14:28:00,193.7177,193.7277,193.6084,193.6581,77024
5127,2024-01-24 14:27:00,193.7972,193.832,193.7028,193.7214,59792
5128,2024-01-24 14:26:00,193.8966,193.8967,193.7624,193.8058,78770
5129,2024-01-24 14:25:00,193.7078,193.9265,193.7028,193.9016,84229
5130,2024-01-24 14:24:00,193.6665,193.8171,193.6084,193.7177,86800
5131,2024-01-24 14:23:00,193.7575,193.7674,193.6283,193.668,81936
5132,2024-01-24 14:22:00,193.5537,193.7972,193.5289,193.7674,111174
5133,2024-01-24 14:21:00,193.8171,193.8237,193.5289,193.5587,162204
5134,2024-01-24 14:20:00,193.9066,193.9116,193.7823,193.8271,81270
5135,2024-01-24 14:19:00,193.8171,193.9125,193.8171,193.9067,50928
5136,2024-01-24 14:18:00,193.8668,193.9116,193.8072,193.8072,41625
5137,2024-01-24 14:17:00,193.9066,193.9138,193.7923,193.8703,56655
5138,2024-01-24 14:16:00,193.8519,193.912,193.8072,193.9116,92753
5139,2024-01-24 14:15:00,193.8072,193.8659,193.7525,193.8555,73194
5140,2024-01-24 14:14:00,193.8768,193.8768,193.7774,193.7972,157886
5141,2024-01-24 14:13:00,193.8519,193.9265,193.8519,193.8768,111729
5142,2024-01-24 14:12:00,193.9066,193.9265,193.8469,193.8472,89939
5143,2024-01-24 14:11:00,193.9364,193.9861,193.8867,193.9038,68771
5144,2024-01-24 14:10:00,194.0827,194.0834,193.8867,193.9343,167326
5145,2024-01-24 14:09:00,194.1253,194.1502,194.0756,194.0805,58293
5146,2024-01-24 14:08:00,194.17,194.2048,194.1153,194.1153,48739
5147,2024-01-24 14:07:00,194.1899,194.2247,194.1551,194.17,65514
5148,2024-01-24 14:06:00,194.17,194.1949,194.1501,194.1849,53061
5149,2024-01-24 14:05:00,194.1302,194.1998,194.1154,194.175,79995
5150,2024-01-24 14:04:00,194.0457,194.1352,194.0457,194.1253,59428
5151,2024-01-24 14:03:00,194.0607,194.0756,193.9972,194.0381,41007
5152,2024-01-24 14:02:00,194.0955,194.1041,194.006,194.0656,72422
5153,2024-01-24 14:01:00,194.1203,194.1203,194.0607,194.0868,49892
5154,2024-01-24 14:00:00,194.1171,194.1302,194.0855,194.1253,47518
5155,2024-01-24 13:59:00,194.1172,194.1452,194.1054,194.1252,37503
5156,2024-01-24 13:58:00,194.1452,194.1452,194.0955,194.1203,44622
5157,2024-01-24 13:57:00,194.1452,194.175,194.1153,194.1501,52073
5158,2024-01-24 13:56:00,194.0955,194.1551,194.0855,194.1501,50316
5159,2024-01-24 13:55:00,194.1104,194.1104,194.0457,194.1004,55257
5160,2024-01-24 13:54:00,194.1054,194.1574,194.1004,194.1153,28988
5161,2024-01-24 13:53:00,194.1452,194.1849,194.0955,194.1152,83246
5162,2024-01-24 13:52:00,194.1093,194.1738,194.0905,194.1551,66535
5163,2024-01-24 13:51:00,194.0805,194.1352,194.0457,194.1153,58346
5164,2024-01-24 13:50:00,194.0955,194.1054,194.006,194.0841,57666
5165,2024-01-24 13:49:00,194.0984,194.1153,194.0457,194.1054,53835
5166,2024-01-24 13:48:00,194.1104,194.1549,194.0879,194.0966,56370
5167,2024-01-24 13:47:00,194.1004,194.1254,194.0457,194.1104,58543
5168,2024-01-24 13:46:00,194.006,194.1452,193.9762,194.1004,85937
5169,2024-01-24 13:45:00,194.0756,194.1144,193.9861,193.996,115996
5170,2024-01-24 13:44:00,194.175,194.2048,194.0756,194.0757,76916
5171,2024-01-24 13:43:00,194.2723,194.2744,194.165,194.1724,46278
5172,2024-01-24 13:42:00,194.17,194.2759,194.1553,194.2744,213675
5173,2024-01-24 13:41:00,194.2247,194.2744,194.165,194.175,99420
5174,2024-01-24 13:40:00,194.1452,194.2446,194.0656,194.2346,106266
5175,2024-01-24 13:39:00,194.3837,194.3887,194.1452,194.1526,139798
5176,2024-01-24 13:38:00,194.329,194.4086,194.3191,194.3897,80674
5177,2024-01-24 13:37:00,194.2793,194.344,194.2495,194.3262,65989
5178,2024-01-24 13:36:00,194.2247,194.2843,194.2048,194.2793,54537
5179,2024-01-24 13:35:00,194.334,194.3539,194.2098,194.2247,61273
5180,2024-01-24 13:34:00,194.2115,194.334,194.2048,194.3281,61264
5181,2024-01-24 13:33:00,194.1551,194.2446,194.1452,194.2098,63361
5182,2024-01-24 13:32:00,194.2595,194.2654,194.1402,194.1551,64422
5183,2024-01-24 13:31:00,194.344,194.3539,194.2288,194.2545,104328
5184,2024-01-24 13:30:00,194.4931,194.4932,194.344,194.3638,75610
5185,2024-01-24 13:29:00,194.5527,194.5577,194.4513,194.4881,50052
5186,2024-01-24 13:28:00,194.5129,194.5527,194.4782,194.5477,70072
5187,2024-01-24 13:27:00,194.4285,194.5527,194.4235,194.5149,113157
5188,2024-01-24 13:26:00,194.3243,194.4434,194.3191,194.4238,396389
5189,2024-01-24 13:25:00,194.2893,194.3638,194.2446,194.3339,108090
5190,2024-01-24 13:24:00,194.2545,194.3042,194.2396,194.2943,61759
5191,2024-01-24 13:23:00,194.2495,194.2843,194.2346,194.2595,77287
5192,2024-01-24 13:22:00,194.1923,194.273,194.1789,194.2446,96717
5193,2024-01-24 13:21:00,194.2346,194.2346,194.165,194.1849,54857
5194,2024-01-24 13:20:00,194.2048,194.2446,194.175,194.2346,70315
5195,2024-01-24 13:19:00,194.1551,194.2048,194.1402,194.1998,56228
5196,2024-01-24 13:18:00,194.0957,194.1452,194.0507,194.1452,105351
5197,2024-01-24 13:17:00,194.1154,194.2048,194.1153,194.1153,71103
5198,2024-01-24 13:16:00,194.1153,194.165,194.0858,194.1203,75340
5199,2024-01-24 13:15:00,194.2545,194.2644,194.0756,194.1192,125372
5200,2024-01-24 13:14:00,194.3141,194.334,194.2396,194.2545,48407
5201,2024-01-24 13:13:00,194.3541,194.3541,194.2495,194.3141,184353
5202,2024-01-24 13:12:00,194.3638,194.3837,194.334,194.3589,64536
5203,2024-01-24 13:11:00,194.3241,194.3638,194.2843,194.3638,52030
5204,2024-01-24 13:10:00,194.3539,194.3638,194.2644,194.3191,98237
5205,2024-01-24 13:09:00,194.2644,194.3539,194.2593,194.3539,89539
5206,2024-01-24 13:08:00,194.3041,194.339,194.1799,194.2595,162175
5207,2024-01-24 13:07:00,194.2098,194.2943,194.1949,194.2943,133998
5208,2024-01-24 13:06:00,194.1551,194.2694,194.1551,194.2147,91623
5209,2024-01-24 13:05:00,194.2147,194.2147,194.1402,194.1501,80524
5210,2024-01-24 13:04:00,194.2197,194.2197,194.1253,194.2048,64309
5211,2024-01-24 13:03:00,194.2247,194.2495,194.1952,194.2147,45959
5212,2024-01-24 13:02:00,194.1949,194.2744,194.0955,194.2258,165067
5213,2024-01-24 13:01:00,194.3905,194.3937,194.165,194.1949,167923
5214,2024-01-24 13:00:00,194.5726,194.5726,194.3539,194.3837,190632
5215,2024-01-24 12:59:00,194.6322,194.6521,194.5726,194.5776,72554
5216,2024-01-24 12:58:00,194.6924,194.7118,194.6223,194.6422,55284
5217,2024-01-24 12:57:00,194.6621,194.7118,194.6422,194.7018,61727
5218,2024-01-24 12:56:00,194.6621,194.6919,194.6602,194.6621,32668
5219,2024-01-24 12:55:00,194.6919,194.7118,194.6422,194.6621,46963
5220,2024-01-24 12:54:00,194.7018,194.7217,194.672,194.6919,47883
5221,2024-01-24 12:53:00,194.6919,194.7167,194.6869,194.6922,54432
5222,2024-01-24 12:52:00,194.6422,194.6919,194.6223,194.6869,75304
5223,2024-01-24 12:51:00,194.6422,194.674,194.6173,194.6422,97649
5224,2024-01-24 12:50:00,194.7118,194.7515,194.6322,194.6422,90382
5225,2024-01-24 12:49:00,194.7018,194.7423,194.7018,194.7068,127784
5226,2024-01-24 12:48:00,194.7606,194.7664,194.6654,194.7068,91639
5227,2024-01-24 12:47:00,194.7714,194.7793,194.7342,194.7615,68401
5228,2024-01-24 12:46:00,194.7764,194.8261,194.7714,194.7714,59453
5229,2024-01-24 12:45:00,194.8459,194.8666,194.7615,194.7788,63850
5230,2024-01-24 12:44:00,194.8509,194.8606,194.8012,194.8459,61244
5231,2024-01-24 12:43:00,194.8578,194.8658,194.8211,194.8609,60757
5232,2024-01-24 12:42:00,194.8907,194.9006,194.8509,194.8509,58537
5233,2024-01-24 12:41:00,194.8658,194.9106,194.8609,194.8857,65001
5234,2024-01-24 12:40:00,194.8261,194.8708,194.8161,194.8656,63487
5235,2024-01-24 12:39:00,194.836,194.8459,194.7913,194.8261,64081
5236,2024-01-24 12:38:00,194.8112,194.8509,194.7962,194.831,33992
5237,2024-01-24 12:37:00,194.7962,194.841,194.7714,194.8112,51446
5238,2024-01-24 12:36:00,194.8708,194.8807,194.7714,194.8012,72857
5239,2024-01-24 12:35:00,194.8509,194.8957,194.836,194.8768,77311
5240,2024-01-24 12:34:00,194.8182,194.8857,194.8112,194.8509,223017
5241,2024-01-24 12:33:00,194.7962,194.8211,194.7764,194.8211,57629
5242,2024-01-24 12:32:00,194.7913,194.8012,194.7465,194.7916,57766
5243,2024-01-24 12:31:00,194.7078,194.8112,194.7068,194.8012,119712
5244,2024-01-24 12:30:00,194.5852,194.7117,194.5852,194.7117,75813
5245,2024-01-24 12:29:00,194.5825,194.6123,194.553,194.5825,37148
5246,2024-01-24 12:28:00,194.5626,194.6422,194.5626,194.5826,74995
5247,2024-01-24 12:27:00,194.5129,194.5626,194.4891,194.5626,57303
5248,2024-01-24 12:26:00,194.4434,194.5179,194.4384,194.508,54695
5249,2024-01-24 12:25:00,194.523,194.5577,194.4334,194.4334,82585
5250,2024-01-24 12:24:00,194.4632,194.5328,194.4632,194.5328,33398
5251,2024-01-24 12:23:00,194.508,194.5229,194.4632,194.464,57772
5252,2024-01-24 12:22:00,194.4309,194.5229,194.4036,194.5031,60338
5253,2024-01-24 12:21:00,194.3788,194.4285,194.344,194.4285,54214
5254,2024-01-24 12:20:00,194.4384,194.4483,194.3539,194.3837,70448
5255,2024-01-24 12:19:00,194.4931,194.5328,194.4434,194.4434,47987
5256,2024-01-24 12:18:00,194.5229,194.5229,194.4434,194.4831,35893
5257,2024-01-24 12:17:00,194.5477,194.5726,194.5229,194.5269,33466
5258,2024-01-24 12:16:00,194.5726,194.6123,194.5431,194.5431,68332
5259,2024-01-24 12:15:00,194.5129,194.5885,194.4632,194.5825,87296
5260,2024-01-24 12:14:00,194.4632,194.5428,194.4632,194.5229,49136
5261,2024-01-24 12:13:00,194.5255,194.5527,194.4384,194.4682,80366
5262,2024-01-24 12:12:00,194.6322,194.6471,194.4632,194.5279,110899
5263,2024-01-24 12:11:00,194.6327,194.6919,194.6273,194.6322,57932
5264,2024-01-24 12:10:00,194.6819,194.7277,194.6273,194.6382,57402
5265,2024-01-24 12:09:00,194.677,194.6819,194.6273,194.677,42714
5266,2024-01-24 12:08:00,194.5974,194.6819,194.5974,194.6819,78606
5267,2024-01-24 12:07:00,194.505,194.5974,194.505,194.5925,59720
5268,2024-01-24 12:06:00,194.5229,194.5428,194.503,194.5064,43606
5269,2024-01-24 12:05:00,194.5378,194.5626,194.5129,194.5179,64132
5270,2024-01-24 12:04:00,194.4583,194.5428,194.4533,194.5328,64814
5271,2024-01-24 12:03:00,194.5169,194.5229,194.4235,194.4534,89365
5272,2024-01-24 12:02:00,194.6024,194.6112,194.503,194.518,82446
