,open,high,low,close,volume
2025-02-27 11:13:00,241.5300,241.7700,241.4900,241.7103,106655
2025-02-27 11:12:00,241.4900,241.5500,241.3300,241.5350,35006
2025-02-27 11:11:00,241.4600,241.6600,241.3966,241.4700,53982
2025-02-27 11:10:00,241.2400,241.4500,241.2400,241.4500,36761
2025-02-27 11:09:00,241.1361,241.2500,241.0400,241.1900,61641
2025-02-27 11:08:00,241.1700,241.3500,241.1400,241.1400,61027
2025-02-27 11:07:00,240.9200,241.1776,240.9200,241.1550,42996
2025-02-27 11:06:00,241.1200,241.1700,240.9000,240.9350,58628
2025-02-27 11:05:00,241.1500,241.1900,241.0900,241.1100,34850
2025-02-27 11:04:00,241.1000,241.1700,241.0900,241.1200,25765
2025-02-27 11:03:00,241.1550,241.2351,241.0401,241.0900,44646
2025-02-27 11:02:00,241.3970,241.3970,241.1000,241.1500,38654
2025-02-27 11:01:00,241.4500,241.5900,241.3000,241.3900,39164
2025-02-27 11:00:00,241.2300,241.5000,241.2100,241.4500,69149
2025-02-27 10:59:00,241.2900,241.3500,241.1600,241.2400,55112
2025-02-27 10:58:00,241.2600,241.4000,241.2400,241.3100,47964
2025-02-27 10:57:00,241.0400,241.2800,241.0000,241.2800,34453
2025-02-27 10:56:00,241.2100,241.2700,241.0000,241.0550,53097
2025-02-27 10:55:00,241.2500,241.3200,241.1700,241.2200,35971
2025-02-27 10:54:00,241.3600,241.3900,241.2300,241.2700,29553
2025-02-27 10:53:00,241.2200,241.4508,241.1900,241.3700,32764
2025-02-27 10:52:00,241.5000,241.5000,241.2000,241.2000,36379
2025-02-27 10:51:00,241.5200,241.5900,241.3500,241.4950,59236
2025-02-27 10:50:00,241.3700,241.5100,241.2300,241.5100,41286
2025-02-27 10:49:00,241.3600,241.4700,241.3400,241.3900,43433
2025-02-27 10:48:00,241.4400,241.4800,241.2500,241.3400,29750
2025-02-27 10:47:00,241.1300,241.5400,241.1300,241.4200,44769
2025-02-27 10:46:00,241.2800,241.3700,241.1400,241.1400,43781
2025-02-27 10:45:00,241.3800,241.4137,241.2200,241.2700,37021
2025-02-27 10:44:00,241.4250,241.5600,241.3700,241.3900,38051
2025-02-27 10:43:00,241.3900,241.4800,241.2900,241.4000,91898
2025-02-27 10:42:00,241.3400,241.4500,241.2800,241.3800,42562
2025-02-27 10:41:00,241.3700,241.5100,241.2800,241.3100,52935
2025-02-27 10:40:00,241.6350,241.6700,241.3700,241.3700,49676
2025-02-27 10:39:00,241.4200,241.7239,241.4200,241.6350,48242
2025-02-27 10:38:00,241.4550,241.8000,241.4200,241.4200,93879
2025-02-27 10:37:00,240.9950,241.5800,240.9950,241.4400,73291
2025-02-27 10:36:00,240.9600,241.1808,240.7700,241.0000,49145
2025-02-27 10:35:00,240.8700,241.0000,240.8000,240.9400,48367
2025-02-27 10:34:00,240.8700,240.9400,240.6400,240.8558,72403
2025-02-27 10:33:00,241.0400,241.1788,240.8600,240.8600,57825
2025-02-27 10:32:00,241.0800,241.1488,240.9300,241.0301,62962
2025-02-27 10:31:00,241.0550,241.2800,241.0550,241.0800,57227
2025-02-27 10:30:00,241.3600,241.3600,241.0200,241.0600,88766
2025-02-27 10:29:00,241.4100,241.5200,241.3600,241.3750,41589
2025-02-27 10:28:00,241.5400,241.5900,241.3600,241.4200,47841
2025-02-27 10:27:00,241.5500,241.6800,241.4200,241.5900,64267
2025-02-27 10:26:00,241.2750,241.5450,241.2300,241.5250,59335
2025-02-27 10:25:00,241.2300,241.3236,241.0100,241.2600,74003
2025-02-27 10:24:00,241.4500,241.5100,241.1700,241.2400,70962
2025-02-27 10:23:00,241.4900,241.5900,241.3800,241.4400,97459
2025-02-27 10:22:00,241.1200,241.4800,241.0500,241.4800,84467
2025-02-27 10:21:00,240.8100,241.1600,240.6800,241.1058,88293
2025-02-27 10:20:00,240.5800,240.8000,240.5500,240.7850,32956
2025-02-27 10:19:00,240.7632,240.9250,240.5650,240.5800,65061
2025-02-27 10:18:00,240.3800,240.8600,240.2900,240.7500,68170
2025-02-27 10:17:00,240.1900,240.5300,240.1900,240.3800,58277
2025-02-27 10:16:00,240.3100,240.3100,240.0800,240.1779,57640
2025-02-27 10:15:00,240.1400,240.4600,240.1100,240.2800,93449
2025-02-27 10:14:00,240.0500,240.1800,239.8300,240.1450,60418
2025-02-27 10:13:00,239.7700,240.3400,239.6200,240.0488,184326
2025-02-27 10:12:00,239.0200,239.8200,239.0100,239.7820,153393
2025-02-27 10:11:00,238.9800,239.1600,238.8100,239.0400,182818
2025-02-27 10:10:00,238.7400,239.0900,238.6600,238.9762,94538
2025-02-27 10:09:00,238.7200,238.8700,238.4700,238.7100,115210
2025-02-27 10:08:00,238.8300,239.0000,238.6750,238.7275,75525
2025-02-27 10:07:00,239.0200,239.0900,238.5600,238.8200,143145
2025-02-27 10:06:00,239.0700,239.6450,238.9600,239.0800,153321
2025-02-27 10:05:00,239.3200,239.4600,239.0600,239.0600,102177
2025-02-27 10:04:00,239.3650,239.3799,239.1100,239.3320,126192
2025-02-27 10:03:00,239.8900,239.9000,239.2580,239.3700,98173
2025-02-27 10:02:00,239.9100,240.0900,239.5950,239.9400,187061
2025-02-27 10:01:00,239.9300,240.0800,239.4100,239.8924,111783
2025-02-27 10:00:00,240.6200,240.6300,239.7900,239.9200,170640
2025-02-27 09:59:00,240.5000,240.8300,240.4300,240.5800,103192
2025-02-27 09:58:00,240.3000,240.5300,240.0300,240.5100,93363
2025-02-27 09:57:00,240.4450,240.6600,240.3100,240.3350,100606
2025-02-27 09:56:00,240.2500,240.5000,240.1904,240.4400,82665
2025-02-27 09:55:00,240.3400,240.4300,240.1500,240.2200,82394
2025-02-27 09:54:00,240.2600,240.4700,239.9800,240.3300,160267
2025-02-27 09:53:00,240.4900,240.5900,240.2000,240.2301,134998
2025-02-27 09:52:00,240.5900,240.8664,240.4800,240.4800,85987
2025-02-27 09:51:00,240.6600,240.9500,240.5200,240.5200,77874
2025-02-27 09:50:00,240.7999,240.8900,240.5000,240.6530,63170
2025-02-27 09:49:00,240.4750,240.8600,240.4150,240.7700,79936
2025-02-27 09:48:00,240.5500,240.7200,240.3800,240.4900,87282
2025-02-27 09:47:00,241.0200,241.1900,240.5300,240.5800,93834
2025-02-27 09:46:00,241.3500,241.5300,240.8600,241.0150,105531
2025-02-27 09:45:00,241.3200,241.4799,241.1900,241.3400,119079
2025-02-27 09:44:00,241.1400,241.3900,240.8600,241.2957,91258
2025-02-27 09:43:00,241.1200,241.2300,240.7891,241.1600,99681
2025-02-27 09:42:00,241.3470,241.4000,241.0100,241.1120,89167
2025-02-27 09:41:00,241.3700,241.5800,241.1500,241.3100,123080
2025-02-27 09:40:00,242.1600,242.1600,241.2800,241.3747,186623
2025-02-27 09:39:00,242.1278,242.2300,241.7800,242.1600,141587
2025-02-27 09:38:00,241.8900,242.1950,241.8000,242.1700,168396
2025-02-27 09:37:00,242.0000,242.2840,241.8800,241.8900,131993
2025-02-27 09:36:00,241.5800,242.2800,241.5600,241.9601,238019
2025-02-27 09:35:00,241.6100,241.7400,241.2780,241.5300,204873
2025-02-27 09:34:00,240.0101,241.7400,240.0100,241.6000,248678
2025-02-27 09:33:00,239.7600,240.1000,239.4000,240.0300,174507
2025-02-27 09:32:00,239.2825,239.9800,239.1800,239.7450,172435
2025-02-27 09:31:00,239.3100,239.4400,238.9200,239.2450,242361
2025-02-27 09:30:00,239.4100,240.1250,239.3100,239.3450,854255
2025-02-27 09:29:00,239.5600,239.7999,239.4601,239.6600,12824
2025-02-27 09:28:00,239.3600,239.7999,239.2300,239.5600,19963
2025-02-27 09:27:00,238.8100,239.4100,238.7900,239.4100,12386
2025-02-27 09:26:00,238.8100,238.9900,238.8100,238.8100,1557
2025-02-27 09:25:00,238.9000,239.0000,238.8000,238.8352,5597
2025-02-27 09:24:00,239.1000,239.1000,238.7700,238.8800,8138
2025-02-27 09:23:00,239.0400,239.0800,238.8500,238.8987,3460
2025-02-27 09:22:00,239.1700,239.2100,238.8400,239.1000,8163
2025-02-27 09:21:00,239.1800,239.2100,239.1500,239.1700,1190
2025-02-27 09:20:00,239.1000,239.2100,239.0540,239.1700,151
2025-02-27 09:19:00,239.1800,239.2100,239.0400,239.1000,4349
2025-02-27 09:18:00,239.2200,239.2400,239.1300,239.2400,2300
2025-02-27 09:17:00,239.1900,239.2500,239.1800,239.2200,669
2025-02-27 09:16:00,239.2093,239.2500,239.1400,239.2500,756
2025-02-27 09:15:00,239.3100,239.3300,239.1800,239.2100,1133
2025-02-27 09:14:00,239.1500,239.2600,239.1000,239.2500,5019
2025-02-27 09:13:00,239.2400,239.3300,239.1100,239.1900,1267
2025-02-27 09:12:00,239.3100,239.3300,239.2017,239.2400,969
2025-02-27 09:11:00,239.2600,239.3278,239.1100,239.2600,3720
2025-02-27 09:10:00,239.3999,239.3999,239.1700,239.2000,1714
2025-02-27 09:09:00,239.2000,239.4800,239.2000,239.4000,4089
2025-02-27 09:08:00,239.1600,239.2200,239.0600,239.1114,1019
2025-02-27 09:07:00,239.1800,239.2200,238.7800,238.9500,6337
2025-02-27 09:06:00,239.1800,239.2200,239.1200,239.2200,2187
2025-02-27 09:05:00,239.1900,239.2700,239.1200,239.1400,662
2025-02-27 09:04:00,239.2700,239.3200,239.1200,239.1700,2304
2025-02-27 09:03:00,239.2200,239.3300,239.0005,239.2700,2673
2025-02-27 09:02:00,239.4700,239.5200,239.3000,239.3600,7721
2025-02-27 09:01:00,239.0500,239.4999,239.0100,239.4987,12311
2025-02-27 09:00:00,238.9500,239.1000,238.9100,239.0500,2129
2025-02-27 08:59:00,239.0500,239.1000,238.9900,239.0381,1455
2025-02-27 08:58:00,238.9500,239.0800,238.9400,239.0119,2408
2025-02-27 08:57:00,238.8900,239.0500,238.8038,239.0000,2081
2025-02-27 08:56:00,238.9800,238.9800,238.7901,238.8500,2415
2025-02-27 08:55:00,238.7100,239.0800,238.7100,238.9900,10848
2025-02-27 08:54:00,238.9400,239.0000,238.7500,238.7500,3508
2025-02-27 08:53:00,238.8900,239.0000,238.7700,238.9000,1252
2025-02-27 08:52:00,238.8700,238.9938,238.7500,238.8900,2190
2025-02-27 08:51:00,238.9800,244.8100,238.7500,238.7500,1858
2025-02-27 08:50:00,238.8700,242.2950,238.6300,238.9100,7881
2025-02-27 08:49:00,239.0500,239.0500,238.6800,238.8500,2736
2025-02-27 08:48:00,238.7000,238.9800,238.7000,238.9000,1411
2025-02-27 08:47:00,239.0000,239.0700,238.6500,238.7800,4895
2025-02-27 08:46:00,239.5400,240.3600,238.5900,240.3600,3012636
2025-02-27 08:45:00,239.3800,240.3600,239.3800,240.3600,811225
2025-02-27 08:44:00,239.4200,239.5000,239.3700,239.3998,879
2025-02-27 08:43:00,239.4900,239.5000,239.4000,239.4700,967
2025-02-27 08:42:00,239.4900,239.5000,239.4500,239.4999,235
2025-02-27 08:41:00,239.4600,239.4998,239.4100,239.4300,5531
2025-02-27 08:40:00,239.2500,239.5000,239.0900,239.4500,1675
2025-02-27 08:39:00,239.1500,239.2700,239.0500,239.1500,1596
2025-02-27 08:38:00,239.1529,239.1900,239.0000,239.0500,445
2025-02-27 08:37:00,238.9700,239.1300,238.9600,239.0700,923
2025-02-27 08:36:00,238.9010,239.0000,238.9000,238.9600,1438
2025-02-27 08:35:00,239.0005,239.0755,238.9000,238.9025,857
2025-02-27 08:34:00,239.1100,239.1300,239.0000,239.0200,1614
2025-02-27 08:33:00,239.1000,239.1300,239.0400,239.0400,348
2025-02-27 08:32:00,239.0500,239.1400,239.0400,239.1000,166
2025-02-27 08:31:00,238.9300,239.0415,238.9100,239.0415,588
2025-02-27 08:30:00,239.0700,239.1500,238.8900,238.9900,3167
2025-02-27 08:29:00,239.1200,239.1900,239.1000,239.1000,70
2025-02-27 08:28:00,239.2000,239.2000,239.1000,239.1022,129
2025-02-27 08:27:00,239.1700,239.2200,239.1000,239.1500,2097
2025-02-27 08:26:00,239.1700,239.2200,239.0970,239.1600,557
2025-02-27 08:25:00,239.1500,239.2700,239.0900,239.0900,6674
2025-02-27 08:24:00,239.4100,239.4400,239.1500,239.1501,2255
2025-02-27 08:23:00,239.4100,239.4500,239.3802,239.4399,195
2025-02-27 08:22:00,239.4700,239.4799,239.3000,239.3900,1429
2025-02-27 08:21:00,239.4900,239.4900,239.4300,239.4600,2140
2025-02-27 08:20:00,239.5000,239.5500,239.4300,239.5269,4142
2025-02-27 08:19:00,239.5000,239.5800,239.4200,239.4300,796
2025-02-27 08:18:00,239.4310,239.6200,239.4200,239.4200,188
2025-02-27 08:17:00,239.4200,239.5900,239.3000,239.5900,6014
2025-02-27 08:16:00,239.3500,239.4300,239.3000,239.3700,866
2025-02-27 08:15:00,239.3200,239.4400,239.1800,239.4100,714
2025-02-27 08:14:00,239.2100,239.4100,239.1750,239.4100,312
2025-02-27 08:13:00,239.2400,239.3900,239.1700,239.1750,540
2025-02-27 08:12:00,239.3900,239.3900,239.1267,239.2000,278
2025-02-27 08:11:00,239.0050,239.2900,239.0050,239.1500,3299
2025-02-27 08:10:00,239.0600,239.0900,238.9570,239.0900,188
2025-02-27 08:09:00,238.9900,239.0800,238.9100,239.0400,3366
2025-02-27 08:08:00,239.0000,239.0000,238.9600,238.9900,477
2025-02-27 08:07:00,238.9000,239.0763,238.9000,239.0700,1531
2025-02-27 08:06:00,238.7700,239.0700,238.7400,238.9000,2113
2025-02-27 08:05:00,239.1000,239.1000,238.7100,238.8400,5332
2025-02-27 08:04:00,239.0700,239.1400,239.0070,239.0300,454
2025-02-27 08:03:00,239.1000,239.1500,239.0100,239.0100,127
2025-02-27 08:02:00,240.5500,240.8900,239.0000,239.1600,1557
2025-02-27 08:01:00,239.1300,240.8900,239.0000,240.7200,3953
2025-02-27 08:00:00,240.8440,241.5785,239.0600,239.1200,59665
2025-02-27 07:59:00,239.1900,239.1900,239.1200,239.1600,862
2025-02-27 07:58:00,239.2300,239.2300,239.1000,239.1600,1198
2025-02-27 07:57:00,239.3100,239.3900,239.1600,239.3100,1122
2025-02-27 07:56:00,239.2500,239.4400,239.2100,239.3200,985
2025-02-27 07:55:00,239.1900,239.2400,239.0600,239.2400,753
2025-02-27 07:54:00,239.3000,239.3300,239.1600,239.1900,3898
2025-02-27 07:53:00,239.3700,239.3700,239.3100,239.3300,191
2025-02-27 07:52:00,239.6300,239.6600,239.3100,239.3100,2043
2025-02-27 07:51:00,239.6800,239.6800,239.6100,239.6100,1595
2025-02-27 07:50:00,239.7600,239.7600,239.6800,239.6800,138
2025-02-27 07:49:00,239.6600,239.7500,239.6600,239.7000,1400
2025-02-27 07:48:00,239.7700,239.7900,239.6600,239.7500,258
2025-02-27 07:47:00,239.8000,239.8000,239.6700,239.7700,1279
2025-02-27 07:46:00,239.8100,239.8800,239.7800,239.7800,403
2025-02-27 07:45:00,239.8100,239.8400,239.8000,239.8100,511
2025-02-27 07:44:00,239.8400,239.8400,239.8400,239.8400,38
2025-02-27 07:43:00,239.8500,239.8600,239.8500,239.8500,5
2025-02-27 07:42:00,239.8700,239.8900,239.8000,239.8000,1430
2025-02-27 07:41:00,239.8900,239.9000,239.8600,239.8600,352
2025-02-27 07:40:00,239.9400,239.9500,239.8700,239.9500,641
2025-02-27 07:39:00,239.8500,239.8900,239.8300,239.8800,233
2025-02-27 07:38:00,239.8800,239.8800,239.8100,239.8500,951
2025-02-27 07:37:00,239.8800,239.9300,239.8500,239.8800,260
2025-02-27 07:36:00,239.8400,239.8500,239.8300,239.8500,22
2025-02-27 07:35:00,239.7100,239.8300,239.7100,239.8200,1096
2025-02-27 07:34:00,239.7200,239.7800,239.7100,239.7500,353
2025-02-27 07:33:00,239.7600,239.7600,239.5900,239.6700,1497
2025-02-27 07:32:00,239.9000,239.9000,239.8000,239.8000,665
2025-02-27 07:31:00,239.8400,239.9300,239.8400,239.9300,610
2025-02-27 07:30:00,239.7200,239.8500,239.7200,239.8500,126
2025-02-27 07:29:00,239.6900,239.7200,239.6300,239.7200,940
2025-02-27 07:28:00,239.6300,239.7000,239.6000,239.6600,158
2025-02-27 07:27:00,239.6300,239.6700,239.5400,239.6300,2441
2025-02-27 07:26:00,239.9600,239.9700,239.6100,239.6400,6246
2025-02-27 07:25:00,240.0100,240.0100,239.9100,239.9500,627
2025-02-27 07:24:00,239.9700,240.0900,239.9700,240.0600,912
2025-02-27 07:23:00,239.9600,240.0000,239.9500,239.9800,140
2025-02-27 07:22:00,239.9600,239.9700,239.9500,239.9500,107
2025-02-27 07:21:00,239.9600,240.0000,239.8700,239.9700,374
2025-02-27 07:20:00,239.9700,239.9700,239.9100,239.9600,984
2025-02-27 07:19:00,239.9900,240.0000,239.9700,239.9800,1610
2025-02-27 07:18:00,239.9900,239.9900,239.9300,239.9800,156
2025-02-27 07:17:00,239.8600,239.9900,239.8600,239.9800,522
2025-02-27 07:16:00,239.8000,239.9500,239.7800,239.9300,2499
2025-02-27 07:15:00,239.8000,239.8000,239.7500,239.8000,122
2025-02-27 07:14:00,239.8000,239.8300,239.7600,239.8000,688
2025-02-27 07:13:00,240.0500,240.0600,239.7300,239.9000,2033
2025-02-27 07:12:00,240.0400,240.1000,240.0100,240.0500,448
2025-02-27 07:11:00,240.1000,240.1400,240.0000,240.0700,2082
2025-02-27 07:10:00,240.2300,240.2500,240.1000,240.1000,1332
2025-02-27 07:09:00,240.2700,240.2900,240.2500,240.2500,1296
2025-02-27 07:08:00,240.2800,240.2800,240.2500,240.2500,305
2025-02-27 07:07:00,240.2800,240.3000,240.2800,240.3000,20
2025-02-27 07:06:00,240.3100,240.3100,240.2700,240.3100,462
2025-02-27 07:05:00,240.2400,240.3000,240.2200,240.3000,503
2025-02-27 07:04:00,240.2500,240.2500,240.2000,240.2000,651
2025-02-27 07:03:00,240.3100,240.3100,240.2500,240.2500,212
2025-02-27 07:02:00,240.2500,240.3400,240.2500,240.2600,382
2025-02-27 07:01:00,240.2400,240.3300,240.2300,240.2500,1287
2025-02-27 07:00:00,240.3100,240.3600,240.2100,240.2100,1426
2025-02-27 06:59:00,240.2800,240.3400,240.2800,240.3400,1517
2025-02-27 06:58:00,240.2800,240.2800,240.2400,240.2800,40
2025-02-27 06:57:00,240.2500,240.2800,240.2400,240.2400,15
2025-02-27 06:56:00,240.2400,240.3000,240.2400,240.2900,105
2025-02-27 06:55:00,240.2600,240.2900,240.2500,240.2900,34
2025-02-27 06:54:00,240.2500,240.2800,240.2500,240.2800,2
2025-02-27 06:53:00,240.2800,240.2900,240.2400,240.2900,8
2025-02-27 06:52:00,240.3400,240.3400,240.2700,240.2800,163
2025-02-27 06:51:00,240.3400,240.3500,240.3100,240.3400,100
2025-02-27 06:50:00,240.3400,240.3500,240.3400,240.3500,20
2025-02-27 06:49:00,240.3400,240.3800,240.3400,240.3500,47
2025-02-27 06:48:00,240.4100,240.4100,240.3500,240.3500,186
2025-02-27 06:47:00,240.3700,240.4400,240.3600,240.3700,39
2025-02-27 06:46:00,240.3400,240.4500,240.3400,240.4500,335
2025-02-27 06:45:00,240.3400,240.3400,240.3000,240.3400,63
2025-02-27 06:44:00,240.3300,240.3400,240.3300,240.3400,4
2025-02-27 06:43:00,240.3700,240.3800,240.3000,240.3000,37
2025-02-27 06:42:00,240.3600,240.3600,240.3500,240.3500,120
2025-02-27 06:41:00,240.3000,240.3900,240.3000,240.3900,1139
2025-02-27 06:40:00,240.2800,240.3000,240.2800,240.2900,79
2025-02-27 06:39:00,240.2400,240.2700,240.2400,240.2700,80
2025-02-27 06:38:00,240.2600,240.2700,240.2000,240.2600,98
2025-02-27 06:37:00,240.2200,240.2600,240.2000,240.2500,432
2025-02-27 06:36:00,240.2200,240.2200,240.2200,240.2200,101
2025-02-27 06:35:00,240.2700,240.2700,240.2200,240.2400,41
2025-02-27 06:34:00,240.2600,240.2700,240.2200,240.2700,549
2025-02-27 06:33:00,240.2800,240.2800,240.2600,240.2600,137
2025-02-27 06:32:00,240.2900,240.3000,240.2700,240.2700,87
2025-02-27 06:31:00,240.2900,240.3000,240.2700,240.3000,34
2025-02-27 06:30:00,240.2900,240.3000,240.2500,240.2600,68
2025-02-27 06:29:00,240.2600,240.2600,240.2600,240.2600,3
2025-02-27 06:27:00,240.2000,240.2900,240.1900,240.2900,31
2025-02-27 06:26:00,240.3800,240.3800,240.1900,240.2800,3273
2025-02-27 06:25:00,240.2700,240.3600,240.2700,240.3100,135
2025-02-27 06:24:00,240.3100,240.3100,240.2600,240.2700,28
2025-02-27 06:23:00,240.3300,240.3300,240.2600,240.2600,225
2025-02-27 06:22:00,240.3000,240.3000,240.2800,240.2800,27
2025-02-27 06:21:00,240.2400,240.2700,240.1700,240.1800,34
2025-02-27 06:20:00,240.2000,240.2800,240.1300,240.2400,333
2025-02-27 06:19:00,240.3600,240.3600,240.1900,240.2500,584
2025-02-27 06:18:00,240.4000,240.4000,240.4000,240.4000,4
2025-02-27 06:17:00,240.4000,240.4000,240.3400,240.3400,82
2025-02-27 06:16:00,240.3600,240.4400,240.3200,240.4200,136
2025-02-27 06:15:00,240.4000,240.4700,240.3700,240.3700,183
2025-02-27 06:14:00,240.4400,240.4800,240.4200,240.4700,190
2025-02-27 06:13:00,240.4300,240.4800,240.3700,240.3700,1173
2025-02-27 06:12:00,240.4300,240.4300,240.3800,240.3900,140
2025-02-27 06:11:00,240.5200,240.5500,240.4700,240.5000,1072
2025-02-27 06:10:00,240.5200,240.5700,240.5200,240.5500,47
2025-02-27 06:09:00,240.5200,240.5700,240.5200,240.5600,185
2025-02-27 06:08:00,240.5400,240.5600,240.5400,240.5500,136
2025-02-27 06:07:00,240.4400,240.5600,240.4300,240.5600,1191
2025-02-27 06:06:00,240.4800,240.4800,240.4300,240.4400,115
2025-02-27 06:05:00,240.4700,240.5200,240.4500,240.5200,655
2025-02-27 06:04:00,240.3900,240.4500,240.3600,240.4500,515
2025-02-27 06:03:00,240.4000,240.4000,240.3700,240.3900,26
2025-02-27 06:02:00,240.4100,240.4100,240.3700,240.3800,210
2025-02-27 06:01:00,240.4000,240.4300,240.3900,240.4000,216
2025-02-27 06:00:00,240.3700,240.4000,240.3700,240.4000,157
2025-02-27 05:59:00,240.4300,240.4300,240.3700,240.3800,931
2025-02-27 05:58:00,240.4400,240.4400,240.4400,240.4400,36
2025-02-27 05:57:00,240.3900,240.4600,240.3900,240.4600,144
2025-02-27 05:56:00,240.4800,240.4800,240.3900,240.4600,100
2025-02-27 05:55:00,240.4900,240.4900,240.3900,240.3900,350
2025-02-27 05:54:00,240.5100,240.5100,240.4100,240.4600,443
2025-02-27 05:53:00,240.5000,240.5200,240.5000,240.5100,161
2025-02-27 05:52:00,240.5700,240.5700,240.4900,240.5000,1230
2025-02-27 05:51:00,240.6300,240.6300,240.5600,240.5600,142
2025-02-27 05:50:00,240.6100,240.6200,240.5800,240.5800,29
2025-02-27 05:49:00,240.6200,240.6200,240.5600,240.5600,50
2025-02-27 05:48:00,240.6600,240.6600,240.6100,240.6400,39
2025-02-27 05:47:00,240.5800,240.6300,240.5600,240.5900,342
2025-02-27 05:46:00,240.5200,240.5200,240.5200,240.5200,1
2025-02-27 05:45:00,240.4200,240.5000,240.4200,240.5000,880
2025-02-27 05:44:00,240.4400,240.4400,240.3900,240.4300,140
2025-02-27 05:43:00,240.3900,240.4300,240.3900,240.4300,85
2025-02-27 05:42:00,240.4200,240.4200,240.4100,240.4100,10
2025-02-27 05:41:00,240.4200,240.4200,240.3900,240.3900,8
2025-02-27 05:40:00,240.3800,240.4100,240.3800,240.4100,48
2025-02-27 05:39:00,240.3800,240.3800,240.3800,240.3800,350
2025-02-27 05:38:00,240.4000,240.4300,240.3800,240.4300,315
2025-02-27 05:37:00,240.5300,240.5300,240.4000,240.4000,692
2025-02-27 05:36:00,240.4400,240.5800,240.4100,240.5800,732
2025-02-27 05:35:00,240.3900,240.5100,240.3600,240.4500,1054
2025-02-27 05:34:00,240.3800,240.3900,240.3600,240.3900,116
2025-02-27 05:33:00,240.4100,240.4200,240.3800,240.3800,96
2025-02-27 05:32:00,240.5700,240.5700,240.4000,240.4100,1037
2025-02-27 05:31:00,240.6300,240.6500,240.5700,240.5700,179
2025-02-27 05:30:00,240.6500,240.6500,240.6500,240.6500,2
2025-02-27 05:29:00,240.6400,240.6500,240.6000,240.6500,37
2025-02-27 05:28:00,240.6500,240.6600,240.6400,240.6600,13
2025-02-27 05:27:00,240.7500,240.7500,240.6500,240.6900,3283
2025-02-27 05:26:00,240.7800,240.7800,240.7500,240.7500,81
2025-02-27 05:25:00,240.8000,240.8100,240.7800,240.7800,167
2025-02-27 05:24:00,240.7900,240.8100,240.7900,240.8000,715
2025-02-27 05:23:00,240.7900,240.8000,240.7600,240.7900,75
2025-02-27 05:22:00,240.8100,240.8200,240.7600,240.8000,334
2025-02-27 05:21:00,240.8000,240.8100,240.8000,240.8100,16
2025-02-27 05:20:00,240.8000,240.8200,240.7800,240.8200,57
2025-02-27 05:19:00,240.7800,240.8200,240.7600,240.8200,249
2025-02-27 05:18:00,240.8000,240.8200,240.7800,240.7900,351
2025-02-27 05:17:00,240.8200,240.8200,240.8000,240.8000,410
2025-02-27 05:16:00,240.8000,240.8400,240.8000,240.8200,252
2025-02-27 05:15:00,240.8500,240.8500,240.8000,240.8200,111
2025-02-27 05:14:00,240.8800,240.9000,240.8400,240.8500,356
2025-02-27 05:13:00,240.8600,240.8600,240.8600,240.8600,9
2025-02-27 05:12:00,240.9000,240.9000,240.9000,240.9000,25
2025-02-27 05:10:00,240.9200,240.9200,240.8800,240.8800,21
2025-02-27 05:09:00,240.8400,240.9500,240.8200,240.9300,229
2025-02-27 05:08:00,240.8500,240.8600,240.8400,240.8400,21
2025-02-27 05:07:00,240.9100,240.9200,240.8700,240.8700,543
2025-02-27 05:06:00,240.9700,240.9700,240.9500,240.9500,9
2025-02-27 05:05:00,240.9200,240.9500,240.9100,240.9100,267
2025-02-27 05:04:00,240.9300,240.9300,240.9000,240.9000,38
2025-02-27 05:03:00,240.9400,240.9400,240.9300,240.9300,2
2025-02-27 05:02:00,240.9700,240.9700,240.9100,240.9100,7
2025-02-27 05:01:00,240.9200,240.9200,240.8900,240.9100,34
2025-02-27 05:00:00,240.9600,240.9700,240.8900,240.9700,255
2025-02-27 04:59:00,240.9300,240.9300,240.9300,240.9300,50
2025-02-27 04:58:00,240.9200,240.9200,240.8900,240.8900,14
2025-02-27 04:57:00,240.9200,240.9600,240.8800,240.8800,41
2025-02-27 04:56:00,240.9600,240.9600,240.8900,240.9100,194
2025-02-27 04:55:00,240.9900,240.9900,240.9400,240.9400,96
2025-02-27 04:54:00,241.0000,241.0200,240.9800,240.9900,208
2025-02-27 04:53:00,240.9600,240.9800,240.9600,240.9800,20
2025-02-27 04:52:00,240.9500,241.0200,240.9500,241.0100,1221
2025-02-27 04:51:00,240.9800,240.9800,240.9500,240.9500,14
2025-02-27 04:50:00,241.0000,241.0000,240.9800,240.9800,281
2025-02-27 04:49:00,240.9000,240.9600,240.9000,240.9600,48
2025-02-27 04:48:00,240.8800,240.9500,240.8800,240.9400,397
2025-02-27 04:47:00,240.8700,240.8900,240.8700,240.8900,25
2025-02-27 04:46:00,240.8700,240.8700,240.8700,240.8700,102
2025-02-27 04:45:00,240.8700,240.8700,240.8600,240.8600,55
2025-02-27 04:44:00,240.8700,240.8800,240.8700,240.8800,55
2025-02-27 04:43:00,240.8300,240.8500,240.7500,240.8500,664
2025-02-27 04:42:00,240.8400,240.8800,240.8000,240.8000,241
2025-02-27 04:41:00,240.9200,240.9200,240.7800,240.7800,147
2025-02-27 04:40:00,240.8800,240.9100,240.8800,240.9000,204
2025-02-27 04:39:00,240.9100,240.9100,240.8800,240.8900,414
2025-02-27 04:38:00,240.9000,240.9000,240.9000,240.9000,25
